CustomerID,Age,Gender,AnnualIncome,SpendingScore,OnlinePurchases,WebsiteVisits,CategoryPreference
8621,53.0,Male,56.33958613993871,72.32474098058204,7.0,15.0,Clothing
8622,,Male,47.5230726745586,53.006733557230255,8.0,16.0,Beauty
8623,43.0,Male,48.09601591140217,45.430422973909295,10.0,20.0,Clothing
8624,43.0,Male,55.071807578913585,43.10906346252547,9.0,15.0,Electronics
8625,60.0,Male,62.1223215719887,87.83343241433053,10.0,15.0,Clothing
8626,18.0,Female,36.62504338492795,65.74181714884159,6.0,11.0,Electronics
8627,48.0,Male,53.059017164571515,52.79683970989903,11.0,19.0,Electronics
8628,48.0,Male,49.15174745005689,67.30567725439745,8.0,16.0,Clothing
8629,50.0,Male,51.297489183188915,55.60675221400544,14.0,26.0,Books
8630,19.0,Male,40.75119421017099,22.5452445414606,9.0,17.0,Books
8631,50.0,Female,60.1227288256475,66.51964495050711,11.0,17.0,Books
8632,18.0,Male,41.52261061297164,49.32114466766985,6.0,15.0,Clothing
8633,46.0,Female,55.63739500115427,70.8679982849253,10.0,19.0,Sports
8634,28.0,Female,43.5572050438446,30.884666823301874,7.0,11.0,Clothing
8635,46.0,Male,51.62788335819114,33.21597969371318,9.0,20.0,Electronics
8636,48.0,Female,56.262631159910725,60.94699447772411,8.0,14.0,Clothing
8637,58.0,Male,62.5683716134065,50.138101050971564,11.0,17.0,Books
8638,25.0,Male,44.60541985381791,52.091197154756124,12.0,23.0,Clothing
8639,29.0,Male,48.5975859095482,61.45045708337307,8.0,13.0,Beauty
8640,51.0,Male,55.39936485383169,71.52898668353593,11.0,23.0,Clothing
8641,51.0,Male,56.719705999542505,39.32710247380437,10.0,18.0,Electronics
8642,42.0,Female,49.667482929103016,60.632092946664564,11.0,24.0,Electronics
8643,31.0,Female,45.64642232109592,70.14745462385471,10.0,29.0,Clothing
8644,52.0,Male,59.02620140133946,64.93634360514991,8.0,13.0,Clothing
8645,26.0,Female,48.3377652972367,44.082952707439624,9.0,24.0,Books
8646,31.0,Male,44.13207283749176,38.18213760358339,6.0,12.0,Clothing
8647,53.0,Female,56.09191643896982,,14.0,27.0,Clothing
8648,55.0,Female,53.13547049795546,36.17799268004701,8.0,14.0,Clothing
8649,66.0,Male,59.82621884696534,58.448017166926256,10.0,18.0,Beauty
8650,59.0,Female,56.77778978878646,51.28196523074043,7.0,15.0,Beauty
8651,52.0,Female,55.6864289761451,26.421557020289658,11.0,22.0,Sports
8652,52.0,Male,53.3873697808918,26.222801758917523,13.0,22.0,Sports
8653,41.0,Male,47.965422682348745,52.3579717031411,8.0,12.0,Clothing
8654,35.0,Male,44.79809032097056,50.397055309001736,8.0,16.0,Beauty
8655,52.0,Male,51.79200590743072,87.48360327821715,11.0,21.0,Electronics
8656,28.0,Female,48.93620188212297,50.8350704382563,11.0,28.0,Electronics
8657,42.0,Female,49.444305105837266,38.773007854760884,8.0,15.0,Clothing
8658,31.0,Female,43.34352094719352,58.59698764389867,9.0,17.0,Clothing
8659,48.0,Male,53.34033994980201,34.730748191573674,8.0,16.0,Electronics
8660,52.0,Male,58.63647552599245,57.19106120383963,13.0,24.0,Sports
8661,58.0,Male,,34.9481301953599,10.0,20.0,Clothing
8662,26.0,Female,43.556876287860504,48.67116892256819,9.0,13.0,Beauty
8663,34.0,Female,44.50491431934207,54.07269350542698,13.0,24.0,Clothing
8664,44.0,Female,53.562330712235855,79.04409446853784,11.0,18.0,Clothing
8665,52.0,Female,55.2166491584161,54.978143572653025,11.0,19.0,Clothing
8666,30.0,Male,40.79883096296518,75.28249716347263,7.0,18.0,Beauty
8667,27.0,Male,39.94515854168421,24.87895663454689,7.0,20.0,Clothing
8668,49.0,Male,53.602479252720485,42.613223058286124,10.0,17.0,Clothing
8669,21.0,Female,36.76017108442922,33.02325168458679,9.0,21.0,Electronics
8670,25.0,Female,46.157868549305775,47.6161459230287,8.0,15.0,Clothing
8671,34.0,Male,47.26130580062277,73.83136723901482,9.0,18.0,Books
8672,28.0,Female,44.04943782017629,36.93078936616459,9.0,15.0,Clothing
8673,26.0,Female,,38.52273886560643,9.0,16.0,Beauty
8674,66.0,Male,59.66552205484422,33.75306980101753,7.0,15.0,Sports
8675,41.0,Female,53.21935888123716,88.28680164848805,8.0,17.0,Clothing
8676,55.0,Female,60.1720596808185,73.9888816812488,9.0,20.0,Clothing
8677,32.0,Male,47.218388082608016,50.29128480688996,9.0,19.0,Beauty
8678,46.0,Female,52.401514320464464,44.805942399487435,10.0,18.0,Clothing
8679,60.0,Female,65.51530431551825,68.88881162209867,11.0,22.0,Clothing
8680,49.0,Male,51.758332708762175,19.921172736323452,13.0,27.0,Clothing
8681,41.0,Male,48.71732579014535,37.14401612667493,11.0,18.0,Clothing
8682,70.0,Male,61.986913373469314,31.334778150685374,9.0,16.0,Beauty
8683,37.0,Male,50.85727669473617,41.45709865389836,10.0,14.0,Clothing
8684,68.0,Male,63.47889355693748,70.18430390795282,10.0,19.0,Clothing
8685,40.0,Male,46.52956049214948,26.3585481796769,9.0,24.0,Clothing
8686,26.0,Male,41.09411549731404,51.724982789669546,8.0,19.0,Clothing
8687,31.0,Male,43.874666197238206,42.00237992428662,9.0,22.0,Sports
8688,51.0,Female,64.07906702043938,66.13581762690521,10.0,,Books
8689,38.0,Female,44.89939573245699,67.01130872238404,8.0,14.0,Clothing
8690,40.0,Male,51.59740897845832,65.01081951300333,8.0,19.0,Electronics
8691,51.0,Male,53.35955856338592,43.69796412132528,14.0,26.0,Beauty
8692,45.0,Male,56.35279527832426,36.22359856210002,15.0,24.0,Clothing
8693,34.0,Male,47.89596484944693,62.78682737073703,8.0,14.0,Books
8694,47.0,Female,53.69770228089864,54.28476510025948,7.0,17.0,Clothing
8695,58.0,Male,60.339560492872366,60.06696924896375,14.0,23.0,Books
8696,38.0,Male,50.62417895002013,61.46109570960406,9.0,21.0,Beauty
8697,49.0,Male,55.39762765702059,28.780295376745045,9.0,24.0,Sports
8698,57.0,Male,57.039887571865435,67.23976440282823,9.0,20.0,Beauty
8699,35.0,Male,50.79749552201127,32.64229839365822,9.0,18.0,Beauty
8700,44.0,Female,55.545665511128234,55.83053153424395,12.0,23.0,Beauty
8701,34.0,Male,46.36913076223553,78.35521254757884,9.0,12.0,Books
8702,56.0,Male,61.44256857383389,52.29210737370729,12.0,23.0,Books
8703,43.0,Female,53.45988403793036,30.057127240742346,9.0,16.0,Clothing
8704,52.0,Female,56.08904954597124,43.482879724996764,14.0,27.0,Books
8705,30.0,Male,49.19723097383407,30.158120205533137,,17.0,Clothing
8706,61.0,Male,60.043789527074225,59.25705345819647,12.0,22.0,Books
8707,55.0,Female,58.070593555027365,61.1639316994208,12.0,26.0,Electronics
8708,29.0,Male,43.31513979633037,76.48281799387638,12.0,21.0,Electronics
8709,40.0,Male,47.96612974459755,55.84318657516605,9.0,19.0,Clothing
8710,31.0,Male,47.26734468908886,34.555476568637886,10.0,19.0,Clothing
8711,47.0,Male,56.055996070500115,50.998441708347116,10.0,21.0,Clothing
8712,56.0,Male,61.670204866440855,46.37661288704861,10.0,18.0,Clothing
8713,53.0,Female,51.46630171161311,29.82625417325264,9.0,22.0,Clothing
8714,23.0,Female,42.54713691091822,56.689786111935234,8.0,16.0,Books
8715,60.0,Female,61.194340663515675,53.46773552909659,12.0,22.0,Electronics
8716,44.0,Male,47.6378607664195,54.69003202574394,7.0,16.0,Clothing
8717,55.0,Female,57.74870740774757,50.03049849944453,10.0,23.0,Clothing
8718,28.0,Female,47.33345730873058,51.22462510309971,7.0,13.0,Clothing
8719,24.0,Female,46.83015537236311,45.04313756644269,8.0,14.0,Clothing
8720,59.0,Male,56.16445607661805,37.21117882938567,11.0,20.0,Clothing
8721,28.0,Female,48.03160535800464,66.09569740313259,8.0,14.0,Clothing
8722,41.0,Male,48.53370045568114,45.43659279094096,8.0,19.0,Beauty
8723,42.0,Female,57.48981418298548,16.521662750590686,11.0,23.0,Clothing
8724,51.0,Male,,54.43306062731477,9.0,15.0,Electronics
8725,55.0,Female,58.41649575948092,62.20992685944456,8.0,16.0,Electronics
8726,54.0,Male,57.999778126964934,39.89172607894384,8.0,16.0,Clothing
8727,46.0,Male,55.490963514178944,64.37116210145491,8.0,21.0,Beauty
8728,55.0,Female,55.804082581125364,67.12241669672657,12.0,22.0,Books
8729,59.0,Male,59.65755790457686,10.895566046367698,11.0,21.0,Sports
8730,26.0,Female,42.77618311970425,65.13192411532074,7.0,10.0,Electronics
8731,51.0,Female,61.40270443136019,73.48508729302813,12.0,18.0,Clothing
8732,37.0,Male,41.74561325267585,23.557491340310857,8.0,19.0,Clothing
8733,54.0,Female,56.93780673509515,37.050540607843,13.0,27.0,Clothing
8734,56.0,Female,58.09472120218993,23.846112975813362,10.0,18.0,Books
8735,44.0,Male,54.307127174533726,60.383119575446365,13.0,21.0,Beauty
8736,59.0,Female,59.987789001038074,28.84859508968298,14.0,24.0,Beauty
8737,60.0,Male,57.26607347996153,63.3874880557331,11.0,18.0,Electronics
8738,42.0,Female,56.43181118418522,73.80033719068088,10.0,17.0,Beauty
8739,30.0,Male,40.46036158363841,53.31233612251206,8.0,13.0,Books
8740,50.0,Female,56.257744904519384,26.904320766247952,12.0,20.0,Electronics
8741,42.0,Male,52.884622717635935,36.98342143491714,7.0,15.0,Books
8742,45.0,Female,55.23497622072679,43.68077571302583,10.0,19.0,Clothing
8743,30.0,Male,43.07232875760963,69.71272274868335,7.0,18.0,Clothing
8744,49.0,Male,55.4941049913923,53.94045285586102,11.0,16.0,Beauty
8745,54.0,Female,53.950933417077216,76.89836062275717,7.0,8.0,Clothing
8746,34.0,Female,41.234934206457936,41.863815060216965,11.0,27.0,Clothing
8747,31.0,Female,44.70301064437433,62.68905380404647,8.0,21.0,Electronics
8748,55.0,Male,53.633566875974644,48.27512846513264,9.0,17.0,Clothing
8749,46.0,Female,51.379687910130265,27.880496746600734,8.0,18.0,Clothing
8750,26.0,Female,45.294089480979856,56.06837642275279,7.0,10.0,Sports
8751,30.0,Male,46.26275697654739,48.66411129712765,12.0,26.0,Clothing
8752,51.0,Male,54.498590697547606,42.02319913430154,10.0,16.0,Clothing
8753,27.0,Female,45.73686754791455,68.1981309669322,9.0,17.0,Electronics
8754,62.0,Female,68.54093043370304,50.137497371127665,12.0,28.0,Sports
8755,60.0,Female,61.89921348673746,77.28272979591883,12.0,21.0,Clothing
8756,59.0,Female,64.82070188709218,53.921954957406285,12.0,17.0,Beauty
8757,35.0,Female,46.16968893802624,66.8775449581875,9.0,16.0,Beauty
8758,45.0,Female,53.36321258280649,39.08234019241676,9.0,20.0,Electronics
8759,56.0,Female,61.28163874762788,95.06851128794729,10.0,19.0,Electronics
8760,27.0,Female,39.04741613190724,28.408692077190814,7.0,19.0,Books
8761,45.0,Female,53.97475570967282,59.65475047722945,12.0,18.0,Beauty
8762,49.0,Male,50.858593516560845,57.91635086663791,10.0,19.0,Clothing
8763,46.0,Female,55.17016821586542,,10.0,14.0,Electronics
8764,65.0,Male,64.01031644237698,51.190536876722895,8.0,19.0,Clothing
8765,48.0,Male,50.40152086236803,37.347355970265966,9.0,20.0,Clothing
8766,42.0,Female,45.53194903932058,20.87269373190158,11.0,20.0,Books
8767,25.0,Female,42.267420360251045,55.175653542778505,10.0,20.0,Electronics
8768,50.0,Male,54.50993139130846,66.32267975282767,10.0,20.0,Books
8769,33.0,Male,51.60264071666204,54.718105082356274,12.0,27.0,Books
8770,51.0,Male,58.206768887639704,44.29048866568846,9.0,17.0,Clothing
8771,42.0,Female,49.33094272071606,74.84163614983865,9.0,18.0,Electronics
8772,47.0,Male,57.75891418831563,45.968940695180166,11.0,17.0,Clothing
8773,50.0,Male,54.39001455629604,64.42691970692775,11.0,20.0,Sports
8774,51.0,Male,57.03916430307997,73.39316952171048,9.0,17.0,Electronics
8775,53.0,Male,51.97022348178781,59.688764495121845,,12.0,Sports
8776,59.0,Female,57.115116137617385,34.81335248092392,8.0,19.0,Beauty
8777,44.0,Male,53.519642315339325,53.089096391579446,11.0,20.0,Clothing
8778,27.0,Female,40.90893112831452,32.44325333724072,9.0,20.0,Beauty
8779,58.0,Male,61.10374985867062,74.00788112873559,12.0,29.0,Clothing
8780,27.0,Male,42.090371477067144,47.99359582107174,10.0,17.0,Clothing
8781,44.0,Female,56.85051829244654,74.71862538495566,10.0,15.0,Clothing
8782,23.0,Male,38.83253994396179,22.153363193659793,8.0,17.0,Beauty
8783,26.0,Female,43.21820309491325,39.354566571584634,10.0,21.0,Sports
8784,63.0,Female,60.47132667117447,42.7504013954175,11.0,21.0,Electronics
8785,46.0,Female,54.30717097118217,38.99566939146438,10.0,20.0,Electronics
8786,28.0,Female,43.32952346538894,53.31644102226582,10.0,19.0,Electronics
8787,28.0,Male,43.46361908605957,36.56307114976156,8.0,18.0,Books
8788,26.0,Female,43.41833894677241,43.58420017967273,10.0,25.0,Clothing
8789,29.0,Male,46.496666250181704,53.48387928960024,8.0,15.0,Electronics
8790,22.0,Female,36.603457573493465,55.81540357625555,9.0,22.0,Sports
8791,38.0,Female,47.21997707479857,43.223870700288465,7.0,15.0,Clothing
8792,23.0,Male,37.94633945181259,66.22002239788661,5.0,13.0,Clothing
8793,29.0,Female,44.96089415889712,29.08288613078843,10.0,18.0,Clothing
8794,48.0,Female,54.56022070176534,61.7432649905157,8.0,17.0,Clothing
8795,49.0,Male,56.70089849682244,51.31273460163208,9.0,18.0,Electronics
8796,29.0,Female,44.31364767927599,29.280564556227375,8.0,15.0,Clothing
8797,55.0,Female,54.34575574086014,59.92607651877607,9.0,19.0,Clothing
8798,28.0,Male,39.99113769044158,50.84201838899032,6.0,16.0,Sports
8799,27.0,Male,44.65080015735804,59.700680240733725,9.0,21.0,Beauty
8800,57.0,Male,58.993691426290006,69.82248991109702,7.0,15.0,Clothing
8801,51.0,Male,57.43978962634448,51.19344249054424,10.0,22.0,Clothing
8802,42.0,Female,44.65251875574625,16.85156762971069,8.0,21.0,Electronics
8803,23.0,Female,41.86180454692023,27.086400350544615,8.0,17.0,Books
8804,44.0,Male,47.88965097893191,79.16492947922637,9.0,15.0,Clothing
8805,46.0,Male,54.26532561228787,58.31548284739173,8.0,15.0,Clothing
8806,25.0,Male,39.59515711045472,32.03263993647849,8.0,21.0,Beauty
8807,32.0,Female,,62.9952254411078,9.0,22.0,Sports
8808,37.0,Female,45.82289552637611,68.19279328971379,7.0,16.0,Clothing
8809,30.0,Male,42.893206707832576,59.16731180419681,8.0,19.0,Books
8810,51.0,Female,51.01556430417189,70.28697765104808,7.0,16.0,Books
8811,27.0,Male,42.265787609199485,47.13759579026334,10.0,13.0,Clothing
8812,20.0,Female,36.679026247584225,66.51613963163436,9.0,19.0,Beauty
8813,52.0,Female,57.8994163779119,29.862666736409295,14.0,26.0,Books
8814,61.0,Female,67.59887268424957,25.244405646297842,13.0,25.0,Beauty
8815,53.0,Female,53.69963327986567,39.6496995089482,10.0,23.0,Electronics
8816,28.0,Female,49.56022863934851,70.4100365548261,9.0,15.0,Sports
8817,40.0,Male,50.80411344993776,34.604147994965,,13.0,Beauty
8818,52.0,Female,53.041861953367416,70.03951832882127,12.0,22.0,Clothing
8819,40.0,Female,51.03446813191493,52.782682755571265,10.0,15.0,Electronics
8820,59.0,Male,60.356238955208845,50.20132513496953,12.0,24.0,Clothing
8821,43.0,Male,48.0364329096572,76.77419237977233,10.0,22.0,Electronics
8822,24.0,Female,43.58054749801935,34.772852048582976,7.0,18.0,Sports
8823,28.0,Male,44.90813249103368,53.74080667051562,7.0,17.0,Electronics
8824,49.0,Male,56.15027636927915,34.72801377723125,12.0,19.0,Clothing
8825,55.0,Male,55.284547019175,42.41202380782124,9.0,21.0,Clothing
8826,56.0,Male,58.232319972033544,82.08156073651338,10.0,19.0,Electronics
8827,30.0,Female,41.68796047182686,54.89895567040996,12.0,20.0,Books
8828,34.0,Male,49.65981172350529,53.216943702190655,6.0,14.0,Clothing
8829,35.0,Female,48.65211335659109,50.69646607934355,9.0,16.0,Electronics
8830,48.0,Female,57.322169886192036,40.67955069131744,7.0,19.0,Books
8831,28.0,Female,45.951124880384555,60.92153079454861,11.0,18.0,Beauty
8832,48.0,Female,60.2169344482794,71.93656139852399,10.0,20.0,Clothing
8833,38.0,Male,47.93353473887186,53.758861006114444,8.0,18.0,Clothing
8834,42.0,Male,45.625264386117294,55.00810753823444,14.0,27.0,Clothing
8835,47.0,Female,59.500473998978755,50.77297707840461,11.0,18.0,Beauty
8836,23.0,Male,41.82615945278955,47.082139254995674,6.0,10.0,Electronics
8837,43.0,Female,51.16825837360717,32.52881730782315,8.0,11.0,Clothing
8838,55.0,Female,57.21038383173734,73.32570762313836,9.0,18.0,Electronics
8839,52.0,Female,59.36669270164114,59.29870057173077,8.0,15.0,Clothing
8840,26.0,Female,47.7214313578259,44.87435299456038,10.0,21.0,Beauty
8841,28.0,Male,41.094635203637665,48.76365428899736,,19.0,Beauty
8842,40.0,Male,57.5705420135828,16.826169187207597,7.0,16.0,Clothing
8843,34.0,Male,48.36598451463575,41.8006130756536,9.0,9.0,Clothing
8844,36.0,Female,47.540668126942094,46.23220633834825,11.0,29.0,Clothing
8845,60.0,Male,62.659669410473526,67.81994323117438,15.0,26.0,Clothing
8846,26.0,Female,41.178641452730986,50.46849553878478,9.0,18.0,Clothing
8847,34.0,Male,41.967595260942446,16.726497015153363,7.0,14.0,Sports
8848,59.0,Female,61.38557481057679,90.52288258924627,16.0,30.0,Clothing
8849,57.0,Male,57.58709129575129,72.81149757642196,12.0,17.0,Books
8850,50.0,Male,,32.03834395720842,8.0,15.0,Clothing
8851,39.0,Female,48.90203270247608,45.58492851978498,8.0,24.0,Beauty
8852,26.0,Female,39.299537003071805,43.96920912663557,10.0,18.0,Sports
8853,51.0,Male,54.3363643631885,53.69916004831412,11.0,19.0,Books
8854,50.0,Female,58.79130898631338,66.1179038227904,10.0,22.0,Books
8855,33.0,Male,53.22685514882326,64.6949939773394,8.0,17.0,Electronics
8856,50.0,Female,53.75124829452904,65.56220783334572,12.0,22.0,Clothing
8857,29.0,Female,50.715358163609196,47.47452915982742,10.0,21.0,Clothing
8858,51.0,Female,60.463196183121475,53.73133650191854,15.0,28.0,Clothing
8859,43.0,Male,46.316596233475224,72.29610553165824,7.0,13.0,Books
8860,57.0,Female,62.09914109008273,75.54417080686491,11.0,17.0,Clothing
8861,43.0,Male,57.894948181974435,60.02308553655431,8.0,13.0,Beauty
8862,36.0,Female,45.281894025173514,49.88302127074824,9.0,16.0,Books
8863,52.0,Male,58.04032291339491,36.682839913237906,10.0,24.0,Clothing
8864,43.0,Male,53.99576261782982,46.8140214596178,7.0,12.0,Clothing
8865,53.0,Male,52.17844470634735,34.59983408606056,10.0,18.0,Electronics
8866,26.0,Female,45.878135964864775,79.1744674321738,9.0,19.0,Books
8867,70.0,Male,64.46140972450232,45.81147156410804,10.0,24.0,Clothing
8868,57.0,Female,63.19461177782641,51.15178228838665,13.0,29.0,Electronics
8869,31.0,Male,46.79503097168357,45.82499272233434,11.0,17.0,Clothing
8870,31.0,Female,46.98922005100732,49.36253543122896,9.0,17.0,Books
8871,59.0,Male,60.303596104684104,58.735330945429446,12.0,19.0,Sports
8872,49.0,Female,,51.32829244311204,9.0,23.0,Clothing
8873,53.0,Female,53.3504608692914,38.25146802928101,8.0,15.0,Electronics
8874,28.0,Female,39.91234865187697,35.52269234192261,7.0,13.0,Clothing
8875,50.0,Female,55.58295708779073,28.84668904903654,9.0,16.0,Beauty
8876,45.0,Male,56.81822167215694,38.697725616718785,11.0,24.0,Sports
8877,53.0,Male,57.37452219708183,37.40956383863122,10.0,22.0,Clothing
8878,54.0,Male,52.113117640530284,51.57400598567532,11.0,22.0,Electronics
8879,50.0,Male,49.233434638712446,70.44852179631721,9.0,12.0,Electronics
8880,30.0,Female,42.8459845980464,47.168942053808756,6.0,15.0,Beauty
8881,42.0,Male,56.63474265579949,62.17417879338915,11.0,22.0,Electronics
8882,51.0,Male,56.74185831609742,85.39870810726217,9.0,20.0,Clothing
8883,52.0,Female,58.41375506474229,50.25173186205399,10.0,18.0,Electronics
8884,50.0,Male,52.72136769565029,60.19236985072621,11.0,22.0,Beauty
8885,61.0,Female,63.9626414790386,57.08281500049329,10.0,23.0,Beauty
8886,41.0,Female,46.873325121364154,36.05516238444844,10.0,21.0,Sports
8887,42.0,Male,48.0115364839177,66.43817617631045,10.0,19.0,Sports
8888,33.0,Female,40.510322855408226,53.14375448144678,7.0,16.0,Clothing
8889,50.0,Male,51.619940539204315,57.4973377065112,13.0,24.0,Electronics
8890,53.0,Male,59.499124005765886,35.05260827892721,10.0,17.0,Electronics
8891,33.0,Female,45.92852656860648,52.02736155038084,12.0,20.0,Sports
8892,34.0,Male,49.440323149531,62.177231133273494,8.0,16.0,Books
8893,51.0,Male,51.221646812086,74.15772150890669,10.0,20.0,Sports
8894,35.0,Female,43.48308275776502,52.49497114988676,10.0,19.0,Beauty
8895,45.0,Male,51.00143259738921,36.607810943735196,9.0,19.0,Beauty
8896,29.0,Male,40.90420711868495,56.866325698520825,10.0,24.0,Books
8897,47.0,Female,50.85710156321388,57.78364879613748,9.0,20.0,Clothing
8898,48.0,Female,55.713457339659506,52.879350376267126,13.0,22.0,Clothing
8899,45.0,Female,51.8458825252874,34.32671737886602,9.0,17.0,Clothing
8900,33.0,Female,47.36359616913127,59.131714104126104,9.0,20.0,Electronics
8901,46.0,Male,55.72184511125929,51.3644602822726,11.0,21.0,Clothing
8902,25.0,Male,44.017836497457566,45.5279761123212,8.0,12.0,Beauty
8903,59.0,Female,58.103298944960805,64.2394558632154,11.0,20.0,Electronics
8904,60.0,Female,60.77721626224948,48.81241790802187,11.0,28.0,Beauty
8905,39.0,Male,49.78788897410336,46.74099407745485,7.0,19.0,Books
8906,23.0,Female,42.25603063604516,54.66927066017124,11.0,21.0,Books
8907,51.0,Male,54.71403541626722,73.10638305100068,8.0,14.0,Clothing
8908,59.0,Male,57.4391500377918,47.68076855186168,10.0,17.0,Clothing
8909,63.0,Female,58.95355232022039,48.83000775334979,8.0,10.0,Electronics
8910,52.0,Female,53.768060641121565,42.404088192574804,10.0,16.0,Clothing
8911,32.0,Male,49.69969536272565,67.83187342900573,9.0,19.0,Electronics
8912,48.0,Female,55.57955977662156,42.8032871939194,10.0,23.0,Clothing
8913,47.0,Male,53.96991263143617,46.6314417233661,10.0,24.0,Clothing
8914,59.0,Male,58.819004127743085,58.665027721301854,7.0,12.0,Clothing
8915,29.0,Male,48.91840571526468,75.09302475827687,10.0,17.0,Clothing
8916,27.0,Male,41.029657859471264,55.85944774819517,15.0,32.0,Books
8917,48.0,Male,51.49569558667378,68.27813859832,9.0,20.0,Electronics
8918,23.0,Female,40.619986410027124,48.711519595455115,8.0,18.0,Books
8919,54.0,Male,52.94928464965999,41.23330245653629,9.0,19.0,Beauty
8920,26.0,Male,40.53120374313478,21.05369517081154,8.0,22.0,Electronics
8921,23.0,Male,41.55234614484612,41.8957762961998,9.0,21.0,Beauty
8922,44.0,Male,48.86977575705803,47.31135494221998,9.0,13.0,Clothing
8923,40.0,Female,49.652443780765196,60.874516278512615,11.0,17.0,Clothing
8924,49.0,Female,52.793495799030275,41.79076294993268,9.0,19.0,Clothing
8925,50.0,Female,49.69121414426462,29.29143496594581,10.0,17.0,Beauty
8926,57.0,Male,64.04118635230532,20.942968688707104,11.0,24.0,Clothing
8927,38.0,Female,47.285887559672005,68.69315885416698,9.0,15.0,Beauty
8928,47.0,Female,57.0147653991003,97.03232692336366,11.0,18.0,Beauty
8929,50.0,Male,62.652844128433735,76.42531421866937,11.0,23.0,Electronics
8930,55.0,Female,61.26571775953352,32.309101936332965,11.0,25.0,Clothing
8931,40.0,Female,48.05989749288823,54.30632723325522,10.0,19.0,Clothing
8932,29.0,Male,47.499557988979944,36.46340069512711,8.0,16.0,Books
8933,48.0,Male,57.008098442066014,67.03402736725,10.0,18.0,Clothing
8934,52.0,Male,49.591140483999176,53.61953335829934,12.0,19.0,Sports
8935,60.0,Male,55.044649021764606,35.09519475526993,9.0,15.0,Clothing
8936,63.0,Male,65.65062923602929,49.3671398665265,11.0,24.0,Electronics
8937,23.0,Female,40.39858644954098,47.38046911868346,10.0,18.0,Clothing
8938,46.0,Male,52.8235124008936,31.695033675780056,10.0,20.0,Beauty
8939,26.0,Male,46.210890261934765,31.25873737257637,9.0,21.0,Sports
8940,49.0,Male,55.56125907913662,42.51694111376119,12.0,24.0,Clothing
8941,55.0,Female,57.04869861780525,66.86492863361369,7.0,16.0,Clothing
8942,50.0,Female,51.46639390130702,70.96755463587259,15.0,26.0,Beauty
8943,35.0,Female,50.47029894572017,62.18837683313187,10.0,11.0,Clothing
8944,31.0,Female,47.01827192100276,59.17471070357263,7.0,18.0,Clothing
8945,52.0,Male,54.624739692477384,18.728648814697777,11.0,23.0,Books
8946,33.0,Female,46.054829112428166,62.66081267360116,9.0,16.0,Sports
8947,54.0,Male,59.01715482723484,48.94925667904759,9.0,13.0,Sports
8948,33.0,Female,45.5617587717997,58.105505044205245,11.0,19.0,Electronics
8949,49.0,Female,,51.72629291948484,11.0,20.0,Electronics
8950,49.0,Female,50.270730662585244,21.683486333632715,10.0,21.0,Clothing
8951,52.0,Male,56.14023564287946,47.74377669687129,10.0,22.0,Clothing
8952,40.0,Female,50.07102050314733,42.51412173004823,12.0,23.0,Clothing
8953,37.0,Male,46.25670122790537,44.13341627235621,8.0,14.0,Clothing
8954,50.0,Female,,55.45495263194101,10.0,20.0,Clothing
8955,43.0,Female,48.9996256962095,44.57513599672506,9.0,16.0,Electronics
8956,34.0,Female,49.18791645857081,68.34041045411874,8.0,19.0,Beauty
8957,25.0,Female,42.55614815850535,29.27990397888597,9.0,12.0,Electronics
8958,23.0,Male,39.8653842302268,39.259822960478225,7.0,10.0,Beauty
8959,42.0,Female,49.41887995881395,62.008215818963166,8.0,17.0,Books
8960,30.0,Female,43.2250445133442,60.08007170205095,17.0,33.0,Clothing
8961,31.0,Male,42.31329104036942,40.42444708678284,6.0,14.0,Electronics
8962,36.0,Female,50.66261546175772,45.229045021451995,11.0,14.0,Clothing
8963,67.0,Female,63.91922331383082,82.94868701604305,11.0,25.0,Books
8964,36.0,Female,47.10507775787428,34.65702396498945,9.0,16.0,Beauty
8965,48.0,Male,55.18792915624313,77.44740445105165,12.0,20.0,Clothing
8966,41.0,Female,47.367248377573624,41.08924019101788,8.0,23.0,Books
8967,34.0,Male,51.34300746627527,41.72761933804246,10.0,18.0,Clothing
8968,28.0,Female,42.82275843195157,31.398600076893985,11.0,17.0,Electronics
8969,40.0,Male,51.01501981884864,65.22185769426319,11.0,20.0,Beauty
8970,66.0,Female,69.45182312657695,64.74376355545925,9.0,24.0,Electronics
8971,28.0,Female,45.74219183044411,66.00475126634905,8.0,15.0,Books
8972,24.0,Female,43.62424586946312,66.54373004053761,12.0,18.0,Clothing
8973,42.0,Male,52.1797428177755,49.77222555164964,9.0,21.0,Books
8974,38.0,Female,48.3282923967376,91.02658966194538,6.0,13.0,Clothing
8975,41.0,Female,48.842703199171105,14.79490096289419,9.0,17.0,Beauty
8976,63.0,Male,55.243797287088114,50.58874628885726,9.0,19.0,Clothing
8977,43.0,Female,58.64867921661861,61.36282082653294,12.0,24.0,Electronics
8978,32.0,Male,48.36127468391898,46.15465442775385,7.0,15.0,Books
8979,29.0,Female,42.81239552389641,36.87255561859533,11.0,23.0,Electronics
8980,24.0,Male,42.23460182297521,64.32027560635382,8.0,18.0,Electronics
8981,38.0,Female,47.13726309846716,34.747124382370174,9.0,20.0,Clothing
8982,46.0,Male,52.27218136023543,40.574835856127876,12.0,21.0,Sports
8983,30.0,Female,44.95897774754791,55.623580752309195,10.0,17.0,Clothing
